"id","winner","total_votes","name","x0001e","x0002e","x0003e","x0005e","x0006e","x0007e","x0008e","x0009e","x0010e","x0011e","x0012e","x0013e","x0014e","x0015e","x0016e","x0017e","x0018e","x0019e","x0020e","x0021e","x0022e","x0023e","x0024e","x0025e","x0026e","x0027e","x0029e","x0030e","x0031e","x0033e","x0034e","x0035e","x0036e","x0037e","x0038e","x0039e","x0040e","x0041e","x0042e","x0043e","x0044e","x0045e","x0046e","x0047e","x0048e","x0049e","x0050e","x0051e","x0052e","x0053e","x0054e","x0055e","x0056e","x0057e","x0058e","x0059e","x0060e","x0061e","x0062e","x0064e","x0065e","x0066e","x0067e","x0068e","x0069e","x0071e","x0072e","x0073e","x0074e","x0075e","x0076e","x0077e","x0078e","x0079e","x0080e","x0081e","x0082e","x0083e","x0084e","x0085e","x0086e","x0087e","x0088e","x0089e","c01_001e","c01_002e","c01_003e","c01_004e","c01_005e","c01_006e","c01_007e","c01_008e","c01_009e","c01_010e","c01_011e","c01_012e","c01_013e","c01_014e","c01_015e","c01_016e","c01_017e","c01_018e","c01_019e","c01_020e","c01_021e","c01_022e","c01_023e","c01_024e","c01_025e","c01_026e","c01_027e","income_per_cap_2016","income_per_cap_2017","income_per_cap_2018","income_per_cap_2019","income_per_cap_2020","gdp_2016","gdp_2017","gdp_2018","gdp_2019","gdp_2020","x2013_code"
2370,"Trump",2421,"Fulton County, Kentucky",6064,3024,3040,351,349,415,208,359,959,527,760,360,530,713,428,105,42.7,1284,4899,4780,4697,1528,1246,4780,2338,2442,1246,528,718,6064,5841,223,5841,4342,1381,79,12,0,16,0,7,0,7,0,0,0,0,0,0,0,0,0,0,32,223,158,35,3,0,4558,1566,134,10,0,39,101,42,0,0,59,5963,4281,1381,78,7,0,5,211,7,204,3336,4754,2312,2442,398,39,177,121,61,4382,341,516,1690,964,286,434,151,3525,585,959,842,117,527,440,49,1650,1260,223,1246,983,196,"29289","30157","29659","32318","35844","184866","191379","185341","205438","202139",5
2373,"Trump",6877,"Neosho County, Kansas",16008,7770,8238,1071,954,1271,1123,824,1811,1688,1776,1157,1122,1749,952,510,40.5,3933,12555,12075,11453,3857,3211,12075,5789,6286,3211,1379,1832,16008,15488,520,15488,15135,221,80,22,0,6,0,12,1,0,5,0,0,0,6,0,0,0,0,0,40,520,87,351,10,0,15655,367,490,22,0,53,948,499,22,1,426,15060,14280,210,80,12,0,2,476,13,463,7749,11819,5693,6126,1310,68,475,707,60,10765,325,539,3476,3062,1210,1311,842,9901,2153,1811,1729,430,1688,1584,417,4055,3799,739,3211,2789,567,"35570","37072","38823","40964","44751","525262","547005","573567","641285","621609",6
2375,"Trump",9810,"Allen Parish, Louisiana",25572,14493,11079,1577,1631,1512,1394,1566,3726,3686,3730,1736,1282,2273,1175,284,38.3,5672,20434,19900,19237,4528,3732,19900,11516,8384,3732,1662,2070,25572,24914,658,24914,18910,4729,567,199,0,0,1,162,0,0,42,38,39,9,34,0,0,0,0,0,546,658,235,160,39,82,19472,5082,813,210,0,684,1708,1031,139,27,511,23864,18026,4586,547,162,0,106,437,1,436,9984,18681,10391,8290,2008,548,1056,269,135,17892,1088,2164,7765,3601,1077,1473,724,14640,2197,3726,3268,615,3686,3084,288,6748,5545,841,3732,2743,453,"32468","34355","37073","38723","41335","670528","701730","739552","737667","752154",6
2376,"Trump",57251,"Fond du Lac County, Wisconsin",102654,50797,51857,5413,6295,6322,6383,6461,11845,12320,13577,8006,7189,10829,5503,2511,41.7,21949,83473,80705,76892,23038,18843,80705,39530,41175,18843,8480,10363,102654,99773,2881,99773,94411,1434,471,0,231,0,0,1214,134,169,275,37,250,12,337,35,2,0,0,33,2208,2881,1131,457,496,27,97100,2637,957,1970,215,2771,5537,4171,198,86,1082,97117,90984,1429,422,1208,35,727,2312,191,2121,45338,78625,38497,40128,8925,698,3351,4160,716,71780,1534,3981,25629,14883,8613,11257,5883,66265,17140,11845,11106,3201,12320,11281,4057,28772,27095,6018,18843,16783,3864,"43908","45682","47833","49996","53124","4959698","5126706","5270464","5504672","5388733",4
2377,"Trump",9957,"Buchanan County, Virginia",21374,10630,10744,822,928,1176,1090,1176,2415,2379,3166,1745,1721,2788,1548,420,47.6,3647,18331,17727,16991,5664,4756,17727,8764,8963,4756,2154,2602,21374,21190,184,21190,20263,538,166,0,0,0,0,57,0,0,0,7,39,0,11,0,0,0,0,0,166,184,74,7,0,73,20355,711,257,57,0,189,170,106,11,34,19,21204,20240,531,166,57,0,41,169,15,154,11558,17625,8733,8892,1545,212,522,716,95,16182,1583,2858,5978,2825,1030,903,1005,11741,1908,2415,2160,241,2379,2085,482,6632,4740,593,4756,2756,592,"31386","33676","35176","37586","40138","863614","1060709","1147226","1161212","1015927",6
2379,"Trump",38441,"Grays Harbor County, Washington",73769,37880,35889,3874,4172,4355,4089,3549,8830,8574,8883,5196,6257,9972,4505,1513,44.3,14957,60437,58812,56684,19788,15990,58812,30275,28537,15990,7601,8389,73769,70267,3502,70267,63746,970,3138,52,144,9,62,1041,22,250,182,34,235,6,312,255,28,45,59,123,1117,3502,276,1679,385,29,67062,1525,4913,1652,594,1804,7551,5230,317,70,1934,66218,58450,914,2871,1041,255,51,2636,61,2575,36572,56969,29136,27833,5082,753,2242,1762,325,53730,1679,3749,19068,14453,6133,5673,2975,48302,8648,8830,8032,1018,8574,7575,1312,20336,18047,3435,15990,14648,2883,"36383","37545","39117","40717","44125","2394143","2425637","2554899","2690080","2619405",5
2380,"Biden",2194,"Calhoun County, Georgia",6301,3823,2478,219,247,385,394,371,1001,1076,823,362,444,585,268,126,39.6,1103,5386,5198,4986,1270,979,5198,3255,1943,979,417,562,6301,6198,103,6198,2135,3793,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,216,103,45,23,0,0,2225,3851,23,54,0,251,314,289,0,0,25,5987,2046,3791,0,54,0,28,68,0,68,2398,4988,3088,1900,513,177,268,68,0,4685,359,787,1732,1056,196,394,161,3539,555,1001,765,146,1076,806,114,1629,1262,191,979,706,104,"24502","26121","25522","28906","31898","112655","120236","114160","125481","133362",6
2381,"Trump",4481,"Harney County, Oregon",7310,3680,3630,376,418,434,332,408,866,816,820,364,726,1006,614,130,45.1,1485,5972,5825,5666,2174,1750,5825,2838,2987,1750,841,909,7310,6795,515,6795,6631,19,84,0,0,0,2,0,0,0,0,0,0,0,0,45,1,0,0,44,16,515,22,308,60,0,7127,65,439,79,87,75,395,256,1,0,138,6915,6327,19,82,0,45,0,442,4,438,3897,5764,2801,2963,483,76,258,148,1,5342,121,330,1904,1572,535,513,367,4891,880,866,807,115,816,770,279,1910,1706,289,1750,1608,197,"36931","36394","38688","40504","44912","246551","238939","261950","277987","290796",6
2383,"Biden",83851,"Johnson County, Iowa",150819,74806,76013,8827,8303,8413,12724,23260,23431,18133,15076,7918,7221,10757,4558,2198,30.4,30054,123775,120765,107317,22124,17513,120765,59571,61194,17513,7850,9663,150819,145404,5415,145404,121694,11509,271,50,0,9,45,9346,2242,2894,500,269,1387,997,1057,74,12,7,0,55,2510,5415,1433,636,1446,97,126752,13402,1296,11117,198,3814,8634,4645,662,209,3118,142185,117015,11409,262,9299,74,207,3919,228,3691,64901,110137,53805,56332,31473,1785,6107,17405,6176,89292,1782,2031,14100,15346,7539,25952,22542,85479,48494,23431,22493,14788,18133,17488,10843,30215,28874,14803,17513,16624,8060,"49500","51100","53949","54734","57009","8915536","9477901","9784633","9999872","10061030",4
2385,"Trump",85185,"Aiken County, South Carolina",169947,81744,88203,10005,9744,10637,10325,9547,21524,19712,21223,11857,12582,19487,9473,3831,41.1,36816,137019,133131,127037,39699,32791,133131,63158,69973,32791,14555,18236,169947,164135,5812,164135,118927,42018,420,106,0,0,0,1571,292,244,414,326,25,213,57,26,26,0,0,0,1173,5812,1733,1246,719,168,123577,44824,1948,2968,87,2559,9913,5292,1967,482,2172,160034,111939,41476,374,1563,26,208,4448,214,4234,77606,129538,61256,68282,13442,1779,4329,6131,1203,119689,4401,8563,38222,24999,10256,20941,12307,106725,33248,21524,19393,5865,19712,17526,5187,45662,41238,12055,32791,28568,10141,"40116","41797","43087","45459","48208","6610411","6866156","7145343","7496935","7465651",3
2387,"Biden",2484,"Brooks County, Texas",7100,3546,3554,350,541,487,369,893,1053,756,621,362,401,761,339,167,34.4,1662,5606,5438,5265,1510,1267,5438,2836,2602,1267,585,682,7100,6567,533,6567,5720,87,104,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,533,22,0,22,0,6231,109,104,44,22,1130,6514,6058,2,0,454,586,563,8,0,0,0,0,15,0,15,3541,4850,2393,2457,978,207,238,533,0,4460,661,808,1167,964,129,564,167,2991,731,1053,661,216,756,522,129,1384,1028,245,1267,780,141,"32189","32879","34585","36269","40399","256067","294963","302571","284765","266186",6
2388,"Trump",2214,"Haskell County, Texas",5711,3046,2665,247,273,341,479,378,567,717,653,355,357,768,396,180,42.8,1056,4780,4655,4310,1559,1344,4655,2494,2161,1344,643,701,5711,5470,241,5470,4975,249,40,0,0,0,0,9,7,0,2,0,0,0,0,0,0,0,0,0,197,241,16,19,35,0,5206,274,60,53,23,336,1636,1306,9,0,321,4075,3673,241,40,9,0,10,102,5,97,3465,4206,2157,2049,662,323,184,124,31,3993,580,453,1345,733,217,389,276,2960,665,567,440,68,717,533,157,1365,1146,263,1344,841,177,"33924","36494","39840","47449","48768","164521","233055","290922","351376","321047",6
2389,"Trump",13632,"Bradford County, Florida",27723,15367,12356,1333,1566,1667,1398,1494,4379,3713,3561,1624,1998,2720,1831,439,39.8,5407,22930,22316,21517,6087,4990,22316,12513,9803,4990,2179,2811,27723,27382,341,27382,21331,5651,98,32,13,0,0,183,0,115,19,0,0,0,49,0,0,0,0,0,119,341,145,45,63,2,21634,5834,164,301,0,169,1205,426,346,266,167,26518,20240,5630,94,183,0,49,322,31,291,11061,22018,12287,9731,2051,458,948,571,74,20265,1491,2777,8410,4272,1232,1280,803,15997,2083,4379,3633,307,3713,2819,152,7183,5689,807,4990,3856,817,"31524","33124","33802","34515","36956","631863","686703","716386","682465","718469",6
2390,"Trump",7878,"Stone County, Mississippi",18282,9203,9079,971,1302,947,1526,1208,2103,2239,2646,783,1488,1821,823,425,39.7,3977,14919,14305,13398,4042,3069,14305,7096,7209,3069,1533,1536,18282,17633,649,17633,14308,3284,23,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,649,395,118,45,0,14945,3745,141,99,18,37,384,222,28,17,117,17898,13964,3267,23,0,18,0,626,28,598,7530,14268,7079,7189,1977,513,480,974,10,12328,588,1499,4140,2982,1251,1208,660,10241,1868,2103,1866,217,2239,1809,300,4917,3875,811,3069,2691,540,"30996","31256","33343","34653","37262","348572","352828","372067","396166","425983",6
2391,"Biden",184713,"Lehigh County, Pennsylvania",367338,179649,187689,21927,21775,24928,24464,23591,48386,45776,47029,24776,23330,34513,17354,9489,39,83396,294163,283942,269367,74547,61356,283942,136632,147310,61356,26655,34701,367338,342111,25227,342111,279735,26701,1208,24,9,15,0,12239,4513,2389,515,293,1177,1236,2116,112,27,19,0,66,22116,25227,5041,841,2413,246,302649,34695,3728,15757,558,37459,93175,6031,48399,1542,37203,274163,232125,20763,297,12163,112,949,7754,740,7014,146699,266896,128224,138672,33289,4054,11095,14664,3476,250653,10424,15828,81963,41670,23499,47407,29862,224401,77269,48386,44942,16570,45776,41705,16128,95135,86162,29469,61356,51592,15102,"49518","50190","51783","54791","58227","21926894","22139356","22780908","24570169","24016992",3
2392,"Trump",196418,"Jackson County, Missouri",700733,338610,362123,46068,45062,47233,42156,42400,109173,88242,84880,47981,42579,61091,30182,13686,36.8,165211,553424,535522,512324,129917,104959,535522,254813,280709,104959,44826,60133,700733,670838,29895,670838,463747,162903,2174,603,64,13,31,12938,2360,2317,1557,356,936,2466,2946,2397,116,304,1625,352,26679,29895,9486,4679,3692,1375,490563,177046,9933,18408,3023,34559,64160,48345,2418,2215,11182,636573,432933,161361,1706,12611,2219,3561,22182,1362,20820,325759,515332,244719,270613,57708,6365,21021,22482,7840,477814,13356,28339,134361,112690,35583,96970,56515,436119,153485,109173,102671,42967,88242,79777,30402,175440,159765,52526,104959,93906,27590,"43243","44239","45664","46644","49915","43875021","45255698","47192104","49488627","49122775",1
2394,"Biden",430929,"Hamilton County, Ohio",815790,393951,421839,53240,51839,51986,53347,53343,124103,96992,97544,55709,52008,72595,35353,17731,36.8,187494,648536,628296,594011,155937,125679,628296,298771,329525,125679,53696,71983,815790,784804,30986,784804,542980,208444,901,80,59,0,9,22196,7502,4894,1518,521,1405,947,5409,551,82,89,10,370,9732,30986,14778,2564,4021,985,570223,228401,5762,28625,1138,14913,28022,10564,3538,1558,12362,787768,526944,206875,650,22108,548,3925,26718,1816,24902,380100,606735,286660,320075,76261,8013,27501,29302,11445,552035,13019,32386,142189,103771,46022,129331,85317,506630,214648,124103,117060,55995,96992,90290,44063,205261,188121,74117,125679,111159,40473,"54663","56406","58623","60698","64043","72661768","74944547","76324413","82302232","81297851",1
2395,"Trump",4115,"King and Queen County, Virginia",7011,3581,3430,411,383,231,373,221,676,860,1072,750,385,1033,517,99,48,1329,5931,5682,5579,1842,1649,5682,2875,2807,1649,780,869,7011,6799,212,6799,4684,1984,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,212,186,26,0,0,4896,2170,33,0,0,124,235,0,58,0,177,6776,4628,1965,7,0,0,0,176,0,176,3508,5682,2875,2807,290,0,114,166,10,5392,117,387,1944,1136,415,1024,369,4888,1393,676,671,170,860,804,246,2207,2021,697,1649,1392,280,"40850","42906","44412","47278","51891","160345","140511","145487","149522","157317",6
2396,"Trump",4745,"Schoolcraft County, Michigan",8031,3964,4067,320,356,438,337,376,656,803,1009,680,860,1337,605,254,52.3,1362,6839,6669,6525,2663,2196,6669,3276,3393,2196,1084,1112,8031,7483,548,7483,6924,39,470,0,400,0,3,35,2,17,2,0,9,5,0,0,0,0,0,0,15,548,25,477,6,0,7470,64,950,41,7,48,94,58,27,0,9,7937,6871,39,470,35,0,2,520,12,508,6382,6654,3269,3385,465,109,234,99,23,6204,192,446,2582,1159,650,808,367,5566,1175,656,600,105,803,714,174,2549,2364,401,2196,1888,495,"37083","38712","40135","41573","46639","267321","287729","286504","297331","299226",6
2398,"Trump",3350,"Shelby County, Missouri",5975,3101,2874,358,419,394,381,285,620,716,625,466,434,681,454,142,42.8,1432,4719,4543,4356,1526,1277,4543,2249,2294,1277,591,686,5975,5900,75,5900,5683,138,17,14,0,0,0,8,0,0,3,0,5,0,0,0,0,0,0,0,54,75,10,15,16,3,5755,157,41,24,0,79,134,12,67,0,55,5841,5664,97,17,8,0,0,55,5,50,3207,4536,2245,2291,405,109,171,112,13,4138,109,305,1756,918,248,549,253,3724,802,620,577,152,716,617,129,1525,1428,279,1277,1102,242,"35169","37425","36863","38989","43499","144761","155202","165423","157777","181387",6
2399,"Trump",916,"Comanche County, Kansas",1759,870,889,56,83,123,109,85,95,237,144,180,156,297,99,95,50.7,345,1472,1414,1378,574,491,1414,675,739,491,208,283,1759,1712,47,1712,1699,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47,0,44,0,0,1746,4,44,0,3,9,83,71,0,0,12,1676,1629,0,0,0,0,0,47,0,47,1043,1405,671,734,111,19,14,78,0,1303,20,29,488,426,115,186,39,1254,225,95,95,17,237,237,38,480,467,117,491,455,53,"37209","37132","42454","41773","48194","56008","64640","59064","64946","56579",6
2400,"Trump",9392,"Grant Parish, Louisiana",22339,12629,9710,1268,1274,1272,1231,1272,3692,3371,2919,1200,1540,1966,1110,224,38.3,4584,18342,17755,17084,4247,3300,17755,10314,7441,3300,1534,1766,22339,21854,485,21854,17682,3681,45,18,0,0,0,55,0,4,7,0,1,3,40,0,0,0,0,0,391,485,182,11,100,5,18107,3909,61,156,28,563,1158,595,97,19,447,21181,17004,3594,45,55,0,89,394,81,313,9430,17183,9762,7421,1733,337,942,258,196,16022,740,1849,6899,3398,1530,1234,372,13433,1606,3692,3071,194,3371,2679,323,5659,4738,557,3300,2945,532,"30284","30573","30966","32122","35264","354351","369295","391741","382111","406034",4
2402,"Trump",8338,"Clarke County, Mississippi",15612,7267,8345,914,710,1231,1125,849,1729,1734,1887,1067,1177,1845,1101,243,42.3,3475,12527,12137,11465,3889,3189,12137,5653,6484,3189,1415,1774,15612,15584,28,15584,9961,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,2,8,9,0,9989,5602,8,9,0,32,128,18,0,98,12,15484,9835,5600,0,0,0,23,26,9,17,8017,12125,5653,6472,1354,220,494,601,39,10783,452,1115,4311,2298,1217,939,451,9216,1390,1729,1476,216,1734,1573,198,4131,3609,471,3189,2558,505,"35201","35794","37133","38328","41601","288743","291098","305824","295344","289614",5
2403,"Trump",9586,"Hale County, Texas",33463,17518,15945,2253,2526,2738,2715,2649,4615,3945,3908,1682,1957,2409,1275,791,33,9088,25271,24375,22739,5591,4475,24375,12858,11517,4475,2046,2429,33463,30069,3394,30069,27203,1442,58,23,2,0,0,116,0,54,37,7,10,0,8,4,0,0,0,4,1246,3394,297,473,80,187,30240,2120,902,375,64,3367,20023,18718,258,10,1037,13440,11143,1442,31,110,4,47,663,2,661,13382,22179,11582,10597,3793,574,1413,1656,150,20582,2810,2349,6788,4019,1078,2301,1237,15423,3538,4615,3758,784,3945,3285,768,7547,5485,1243,4475,2895,743,"30821","32317","33666","36347","39454","1102508","1136394","1200894","1335942","1350924",5
2404,"Trump",19898,"Ohio County, West Virginia",41875,20124,21751,2146,2135,2339,2848,2932,4807,4572,4852,2803,3325,5057,2511,1548,43.2,8056,34931,33819,31582,11047,9116,33819,15999,17820,9116,3901,5215,41875,40686,1189,40686,38700,1529,144,37,0,0,0,198,12,79,37,7,18,28,17,0,0,0,0,0,115,1189,369,90,241,22,39818,2084,387,461,27,487,506,232,108,21,145,41369,38314,1529,129,198,0,113,1086,256,830,20882,33564,15888,17676,4344,319,1045,2627,353,29475,540,1581,10200,5706,2141,5652,3655,27354,9307,4807,4408,1808,4572,4265,1927,10980,10266,3154,9116,8415,2418,"52482","59788","62072","59962","57177","3248500","3757595","3936548","3843775","3644351",4
2405,"Trump",1261,"Eddy County, North Dakota",2262,1141,1121,175,121,83,127,130,300,227,268,156,125,262,173,115,42.4,502,1828,1760,1755,628,550,1760,877,883,550,268,282,2262,2152,110,2152,2003,0,124,0,28,0,64,0,0,0,0,0,0,0,0,2,0,2,0,0,23,110,2,80,0,0,2113,2,204,0,22,31,46,36,0,0,10,2216,1987,0,124,0,2,0,103,1,102,1283,1757,876,881,134,3,104,4,23,1626,72,84,499,391,217,271,92,1470,363,300,289,87,227,204,59,549,520,109,550,457,108,"54446","52669","56128","57092","69336","148180","145619","155325","134406","119654",6
2406,"Trump",9363,"Allen County, Kentucky",21065,10453,10612,1393,1494,1264,1212,1233,2725,2358,2826,1357,1512,2241,946,504,39.9,4960,16574,16105,15378,4566,3691,16105,7960,8145,3691,1715,1976,21065,20560,505,20560,20372,116,0,0,0,0,0,24,0,14,10,0,0,0,0,0,0,0,0,0,48,505,396,28,34,0,20877,512,28,58,12,83,447,424,16,0,7,20618,20007,116,0,24,0,20,451,0,451,9501,15914,7846,8068,1636,352,728,487,69,14469,1361,1025,5780,2623,1181,1614,885,12083,2499,2725,2457,510,2358,2161,610,5695,4714,735,3691,2751,644,"31432","32859","33035","34703","37077","464608","485654","494573","502631","484802",4
2407,"Trump",3122,"Carson County, Texas",5957,2955,3002,404,365,343,484,241,709,690,705,343,462,672,379,160,42.4,1388,4764,4569,4340,1496,1211,4569,2272,2297,1211,593,618,5957,5898,59,5898,5487,65,161,0,0,0,68,18,0,0,4,0,3,4,7,0,0,0,0,0,167,59,1,2,0,13,5531,87,179,18,0,207,609,387,0,18,204,5348,5084,65,161,18,0,1,19,0,19,2787,4547,2264,2283,449,114,173,136,26,4120,45,195,1230,1180,320,792,358,3880,1150,709,695,156,690,660,249,1510,1418,350,1211,1107,395,"41245","43768","44027","48921","47782","890897","958882","1000919","1063365","995647",3
2408,"Trump",3839,"Taylor County, Georgia",8126,3763,4363,412,309,604,447,310,1031,1054,1043,630,615,954,446,271,44,1636,6682,6490,6320,1984,1671,6490,3041,3449,1671,693,978,8126,8073,53,8073,4704,3090,0,0,0,0,0,275,242,0,0,0,33,0,0,0,0,0,0,0,4,53,22,6,0,0,4757,3137,9,275,0,26,59,55,0,4,0,8067,4671,3090,0,275,0,0,31,0,31,4623,6353,2938,3415,446,136,155,155,0,6044,495,742,2361,1176,512,491,267,4807,758,1031,927,241,1054,970,79,2288,1686,257,1671,1224,181,"31578","29867","31159","33163","34501","204025","212432","214347","228571","214035",6
2409,"Biden",438796,"Snohomish County, Washington",811572,406760,404812,51382,50311,51680,46357,46066,121115,115983,110446,55439,53383,68286,28157,12967,38,183517,648845,628055,603443,140189,109410,628055,312844,315211,109410,48914,60496,811572,752505,59067,752505,592542,26644,7928,252,256,240,92,92318,19628,12091,16664,4092,13680,11905,14258,3938,990,659,370,1919,29135,59067,9298,9922,15280,497,646217,40693,22260,114026,9199,44291,85321,59707,3880,1322,20412,726251,552513,25918,6582,91482,3811,3510,42435,2820,39615,314090,569891,284337,285554,62279,9434,22145,23813,6887,565776,14723,27478,133655,142100,62474,125052,60294,523575,185346,121115,113833,41975,115983,106643,43773,219268,203084,67854,109410,100015,31744,"49991","51910","54954","58706","63477","45951088","47967012","50121147","51124910","50150734",2
2410,"Trump",110480,"Clermont County, Ohio",205616,101261,104355,11893,13466,13606,12841,11474,25413,25978,27529,15468,14361,20451,9635,3501,40.2,47361,163675,158255,151960,41458,33587,158255,77133,81122,33587,15159,18428,205616,200711,4905,200711,194124,2520,192,134,11,0,0,2867,1322,413,207,151,79,294,401,83,41,0,22,20,925,4905,2103,1068,682,8,198447,5208,1346,3829,213,1722,4154,2340,778,216,820,201462,191105,2494,177,2789,42,575,4280,391,3889,83638,156527,76193,80334,15919,1823,7029,5532,1535,142336,3972,10610,45549,27706,13407,26016,15076,127754,41092,25413,23736,8279,25978,24404,9360,57358,51650,15886,33587,27964,7567,"49191","51279","53547","57898","61442","8136722","8473677","8880042","9362338","9429774",2
2414,"Trump",6584,"Jackson County, Kansas",13249,6610,6639,879,825,1012,854,821,1323,1490,1692,676,1136,1503,814,224,40.9,3312,10275,9937,9574,3289,2541,9937,4921,5016,2541,1196,1345,13249,12680,569,12680,11433,19,1085,17,0,2,8,45,0,0,19,0,13,0,13,14,10,4,0,0,84,569,12,396,50,32,11961,73,1547,121,23,138,667,561,0,16,90,12582,11050,19,971,45,14,24,459,6,453,5872,9859,4867,4992,1079,213,278,462,126,8858,67,373,3660,2306,672,1148,632,8418,1780,1323,1241,264,1490,1435,414,3504,3337,589,2541,2405,513,"38603","39915","41704","43615","47644","358040","369398","425109","420496","440883",4
2415,"Trump",14784,"Greene County, Indiana",32174,16055,16119,1731,1935,2002,1969,1673,3752,3649,4463,2381,2355,3570,2137,557,43.1,6982,26156,25192,24349,7555,6264,25192,12536,12656,6264,2878,3386,32174,31537,637,31537,31267,110,4,0,0,0,0,50,0,17,6,0,14,0,13,20,20,0,0,0,86,637,77,200,117,0,31877,213,243,186,52,274,531,491,10,5,25,31643,30935,110,0,50,20,0,528,83,445,15290,25034,12499,12535,2328,407,1051,744,126,22864,645,2091,9202,4929,2611,2279,1107,20128,3386,3752,3280,675,3649,3391,882,9199,8262,1197,6264,5195,632,"37739","38968","40442","42766","46273","632855","639385","664101","665603","645521",6
